,BBL,KBANK,SCB,TMB,CIMBT,PTT,PTTEP,TOP,THAI,SSP,ADVANC,AOT,INTUCH,TRUE,HANA,CPF,MCP,TU,SAWAD,THCOM,STA,SANKO,TKC,TKN,TPIPL,AP,LH,PF,QH,RATCH,FSS,MFC,TISCO,THAI,THREL,BEM,BGRIM,BTS,CGD,EA,BDMS,CHG,GMCO,HQ,KCE,ITD,SLP,SYNTEC,VNG,X1X
2020-02-13,4482714,15621296,1815128,18706535,1210156,11607778,5355735,14765105,4821284,10694397,18925562,14444115,19262786,15234094,4445640,11790238,19216746,8818806,17457423,3145841,15438783,15279714,13196775,11521875,10030289,6992749,1946948,3103402,1124326,12145234,17361654,1792695,1189159,4821284,10609901,10753721,6676815,14316532,12333443,10049016,7751269,8263726,6930241,19881580,6652832,8338851,15012458,14342423,18858340,12548392
2020-02-14,4480742,15624686,1816495,18714524,1210076,11611972,5354968,14762436,4817621,10698104,18931833,14435381,19258271,15238788,4441515,11793602,19213739,8827060,17455063,3141612,15442863,15275406,13200013,11526620,10032737,6998259,1947962,3105575,1124703,12142444,17371518,1794095,1187761,4817621,10613298,10754134,6675856,14315345,12328736,10048722,7752881,8268091,6930809,19882568,6655057,8344942,15018330,14345357,18850306,12544397
2020-02-17,4483000,15615734,1816280,18707105,1209398,11616048,5353870,14767832,4819849,10702337,18926897,14443684,19258165,15235016,4449964,11792274,19219945,8821720,17455827,3140665,15440393,15277475,13201103,11523402,10032264,6996526,1946270,3103078,1124319,12136140,17364093,1793493,1188909,4819849,10616984,10759175,6678697,14315508,12334285,10043726,7750411,8263530,6929193,19881926,6652707,8339369,15015830,14342956,18853315,12533124
2020-02-18,4483154,15616562,1814633,18711064,1208840,11616661,5354162,14758356,4819749,10694097,18931891,14434940,19258200,15233505,4444363,11790950,19217545,8819081,17456789,3143451,15441038,15276183,13195352,11525146,10036157,6995065,1946734,3103192,1125427,12141596,17355975,1794554,1189708,4819749,10609271,10752338,6678233,14318602,12329761,10055423,7756006,8262680,6930899,19883802,6643502,8344046,15020754,14344426,18849557,12541442
2020-02-19,4484276,15625793,1814313,18708070,1210532,11615624,5352941,14762584,4820892,10694786,18924110,14446701,19260795,15238326,4446792,11789335,19217175,8819992,17462750,3143816,15439137,15274653,13192486,11528564,10033337,6995098,1944692,3102486,1125529,12129281,17358959,1792194,1186920,4820892,10612655,10758565,6680271,14314868,12330659,10049336,7752139,8266435,6935937,19875617,6650385,8340814,15005855,14353636,18853014,12547198
2020-02-20,4489752,15620832,1815032,18710508,1208450,11612717,5355035,14760885,4820404,10693811,18928545,14441208,19252144,15241727,4445332,11793025,19217900,8820359,17449869,3142241,15442112,15280823,13191017,11535541,10031609,6997017,1946141,3103993,1124403,12146220,17363059,1792907,1187814,4820404,10606554,10756103,6677996,14317708,12327330,10050439,7757443,8267547,6927488,19876290,6653510,8340267,15021485,14344643,18853515,12546772
2020-02-21,4483383,15620462,1813963,18712730,1208540,11619057,5354402,14764702,4822727,10693183,18924366,14439844,19253122,15242110,4441182,11792984,19211820,8828329,17458748,3142464,15442298,15275226,13193873,11530309,10035999,6997354,1946353,3106996,1124711,12145640,17368318,1796838,1188810,4822727,10606001,10755559,6678654,14308534,12330343,10048536,7750774,8262251,6927104,19884699,6649333,8343419,15019372,14341804,18844044,12540385
2020-02-24,4483639,15615850,1813829,18710562,1208178,11614143,5354510,14760290,4817345,10697526,18931163,14451625,19249445,15231159,4447203,11799401,19220599,8823527,17446131,3147778,15436977,15279954,13193970,11525548,10031244,6998405,1945880,3101160,1126123,12146007,17360129,1792134,1188006,4817345,10606130,10756976,6681161,14313812,12328478,10051705,7754400,8263153,6931991,19881456,6654983,8336698,15011181,14344048,18849943,12538773
2020-02-25,4482936,15620308,1816258,18712524,1210573,11615936,5354885,14761350,4822189,10696310,18933612,14443973,19257539,15240689,4444622,11791572,19213470,8818817,17452105,3145664,15442133,15274136,13194210,11525105,10037787,6994815,1946852,3101855,1126661,12135098,17359353,1791751,1187346,4822189,10607238,10759275,6678202,14311969,12329635,10050106,7751155,8262205,6930596,19872335,6651921,8341491,15009708,14342233,18848198,12541131
2020-02-26,4483569,15619092,1813408,18714590,1207944,11612108,5354941,14756311,4820907,10692448,18931047,14448689,19253444,15240812,4443693,11793679,19220592,8823027,17456883,3143044,15441346,15278702,13196391,11531637,10035731,6998045,1949525,3105302,1125236,12131632,17357430,1791929,1186036,4820907,10606721,10757340,6680038,14310792,12334896,10053777,7750630,8269341,6929969,19885245,6653016,8339338,15014473,14345616,18850619,12541355
2020-02-27,4480380,15619738,1812403,18708636,1210005,11616455,5354026,14764341,4819819,10695002,18938087,14443909,19253534,15227907,4443550,11789447,19209588,8817628,17457185,3142873,15435545,15282214,13203221,11529545,10036111,6994149,1947514,3102977,1125901,12137121,17362699,1793312,1189367,4819819,10606416,10757355,6680925,14328354,12331098,10054425,7752134,8266360,6928153,19888105,6650801,8341029,15015667,14340288,18854033,12542041
2020-02-28,4485944,15620668,1812952,18706266,1208723,11614876,5352769,14756364,4817444,10697408,18928023,14443900,19256359,15237875,4446523,11788505,19213137,8818117,17457277,3141935,15442432,15282707,13192989,11531323,10034274,6998422,1946704,3106515,1124596,12134704,17361832,1794116,1189291,4817444,10605465,10759857,6685974,14315848,12335052,10051772,7753963,8263271,6931325,19879779,6655722,8339097,15019229,14336482,18848091,12543514
2020-03-02,4485045,15614313,1813822,18707155,1209562,11611234,5349156,14763055,4817869,10696206,18925714,14437019,19260142,15240362,4443963,11793445,19215210,8818007,17450424,3144659,15439951,15280129,13191583,11525376,10027580,6994678,1945948,3103481,1126061,12135656,17354857,1793541,1188977,4817869,10606605,10754898,6675092,14319679,12336483,10044433,7754692,8257354,6927572,19881047,6652244,8343906,15018410,14346179,18857304,12544223
2020-03-03,4481573,15615321,1815771,18707723,1208732,11616990,5352785,14764333,4821723,10698178,18938120,14444345,19254269,15237945,4443503,11797034,19216909,8814448,17457228,3143179,15434662,15276220,13193645,11530332,10039602,6995233,1946098,3101859,1123442,12137277,17358455,1791138,1188479,4821723,10616792,10756461,6676506,14320732,12329661,10044520,7753854,8263922,6926665,19886479,6655807,8343830,15010047,14348028,18846307,12544694
2020-03-04,4483393,15619033,1815462,18706571,1211262,11618413,5353326,14755121,4821679,10691421,18930085,14445205,19256679,15235561,4443105,11795870,19223907,8819861,17461266,3142601,15437584,15281215,13195186,11524463,10040184,6998985,1947301,3104101,1126550,12142707,17364690,1793862,1189203,4821679,10604146,10756277,6680614,14309834,12331624,10042302,7754362,8264362,6929885,19884461,6651833,8343896,15015312,14336749,18849220,12536320
2020-03-05,4484846,15622138,1815409,18710776,1208153,11613005,5354846,14757424,4823179,10694540,18932976,14444268,19255914,15237243,4446790,11793099,19213457,8825281,17454328,3143065,15447312,15274527,13201208,11531324,10038548,6995549,1944789,3104598,1124929,12133884,17356716,1794687,1186761,4823179,10606391,10757047,6678431,14313794,12329002,10052055,7754398,8262158,6930732,19884690,6655995,8343711,15014650,14341772,18853653,12540719
2020-03-06,4488216,15620507,1814702,18709073,1209067,11611429,5349053,14768590,4822278,10696977,18932447,14441779,19257919,15239933,4445035,11792497,19214749,8820829,17452416,3144387,15448144,15284539,13195733,11527386,10033183,6993546,1947075,3101906,1125275,12138594,17353132,1794535,1187922,4822278,10605328,10758528,6677102,14312262,12327508,10048710,7747935,8261569,6927039,19872577,6648741,8340006,15011313,14333989,18842172,12544512
2020-03-09,4485714,15621005,1815073,18707702,1210018,11613213,5349675,14760245,4815464,10692803,18934750,14446263,19265364,15231862,4443678,11797689,19209952,8825126,17455009,3143763,15441095,15275934,13191726,11530711,10035481,6997010,1945947,3102992,1126672,12135633,17360880,1795190,1189253,4815464,10610699,10761303,6676886,14317674,12327249,10051127,7752105,8266023,6934119,19886774,6648371,8347035,15016676,14350093,18846163,12538941
2020-03-10,4484019,15624253,1814650,18709888,1210732,11618953,5350535,14760824,4824011,10690217,18929405,14444878,19256411,15244735,4445968,11788226,19210968,8818424,17456349,3140888,15438433,15275569,13191436,11528845,10036804,6998017,1946644,3104883,1124657,12139929,17362786,1791655,1189084,4824011,10609773,10757305,6677173,14311977,12327658,10050483,7751990,8262221,6928979,19881717,6649477,8343802,15017407,14331292,18848124,12541189
2020-03-11,4480976,15618509,1811944,18709242,1209463,11614786,5352726,14758063,4824036,10697639,18928863,14439839,19253278,15235711,4449337,11795290,19213489,8820599,17456214,3146317,15439538,15277538,13196558,11524640,10035132,6996937,1947343,3104913,1124886,12140686,17358419,1793217,1187469,4824036,10607244,10755982,6676608,14316836,12328158,10049747,7753337,8260986,6931011,19884006,6649126,8342008,15017417,14344103,18851642,12543063
2020-03-12,4481414,15624086,1814155,18706754,1210511,11610304,5350617,14759470,4822461,10694966,18933436,14437169,19257052,15234848,4446034,11791304,19221186,8825177,17456812,3146680,15442274,15279987,13195485,11526448,10037078,6994863,1946137,3106009,1125127,12138684,17365157,1793973,1187907,4822461,10604378,10750704,6685891,14318045,12338575,10047101,7753567,8260357,6922925,19892631,6649904,8344773,15022389,14341733,18856819,12542939
2020-03-13,4488129,15619741,1812357,18707737,1209567,11616717,5358397,14765519,4819851,10693814,18932902,14448064,19258516,15236845,4444342,11793795,19213502,8820167,17457302,3141206,15447514,15272654,13193413,11528477,10033814,6995796,1947783,3106061,1124439,12137846,17368295,1792802,1187840,4819851,10609564,10752382,6678994,14322112,12329556,10048869,7752397,8265422,6929985,19880778,6651915,8346097,15014035,14340525,18842001,12536526
2020-03-16,4485205,15621763,1815080,18715878,1206964,11615495,5355058,14767872,4819626,10694209,18929868,14439926,19257638,15242500,4444877,11798972,19223042,8824984,17459941,3143208,15440320,15279097,13195986,11523350,10038667,6993854,1947351,3105557,1125057,12141570,17360290,1796066,1188715,4819626,10605668,10757821,6678826,14316306,12328634,10048540,7751882,8256020,6927255,19881121,6652338,8337029,15011059,14341484,18849556,12536714
2020-03-17,4486297,15615997,1814326,18703259,1208595,11617383,5355020,14763698,4818351,10697425,18935668,14438584,19256310,15237658,4444852,11792133,19212566,8818322,17454477,3142773,15433928,15276473,13198276,11529459,10033084,6993758,1946986,3105640,1124496,12136314,17356108,1796426,1188824,4818351,10611986,10755633,6682325,14322257,12326346,10047958,7750443,8259932,6927151,19880106,6647998,8344680,15016364,14344632,18851973,12545252
2020-03-18,4486395,15623301,1812256,18707656,1210636,11612666,5358808,14757159,4818950,10689834,18931884,14439151,19260752,15240281,4440348,11789082,19221302,8827124,17458366,3144665,15447100,15277943,13190455,11530764,10030332,6996628,1948530,3104223,1124597,12139327,17355454,1792510,1189409,4818950,10609802,10755833,6680301,14305373,12327057,10050216,7752510,8259848,6924156,19886740,6653459,8346936,15016685,14346629,18855534,12540774
2020-03-19,4486162,15619354,1811033,18711599,1208443,11612481,5350934,14768335,4819281,10697573,18929009,14439062,19263759,15237613,4443351,11792755,19217016,8824896,17456068,3141239,15442451,15280881,13189892,11527583,10034856,6999591,1946562,3104630,1126086,12141189,17360490,1795648,1187583,4819281,10618709,10758601,6675688,14317546,12330099,10048884,7749666,8259321,6931965,19880195,6651225,8336512,15012945,14337949,18851196,12540100
2020-03-20,4484871,15621320,1811715,18716114,1209993,11612509,5352895,14760430,4814302,10693913,18927398,14438658,19253715,15234466,4446233,11795999,19205230,8820381,17451546,3143918,15439777,15280722,13198701,11523273,10033310,6993434,1949382,3105423,1124006,12140921,17369436,1792761,1190566,4814302,10610321,10753859,6682637,14319453,12331288,10043102,7753045,8267910,6932118,19876891,6650163,8344165,15018265,14330332,18845720,12542314
2020-03-23,4483394,15616773,1812675,18718062,1207921,11614671,5355388,14758974,4819944,10692998,18925974,14446153,19253261,15240647,4444268,11793496,19218136,8818773,17450371,3144016,15439450,15276779,13191811,11527589,10035624,6995641,1947423,3107285,1124487,12137367,17367821,1792808,1191048,4819944,10612219,10760940,6679697,14313739,12331598,10049268,7753292,8268981,6933770,19880776,6654379,8339468,15015562,14338479,18845768,12540564
2020-03-24,4484954,15620352,1813365,18711870,1209198,11616921,5355638,14763605,4820621,10694251,18928014,14440937,19260694,15238926,4445382,11788686,19211937,8824277,17464528,3145728,15441379,15276001,13189173,11534965,10033074,6993910,1945826,3103199,1124478,12141589,17363062,1794382,1189668,4820621,10603267,10757034,6675804,14313342,12336714,10055463,7749335,8263731,6926506,19891611,6651041,8341264,15017583,14342793,18847902,12541581
2020-03-25,4480842,15614872,1814545,18709957,1209485,11616513,5358605,14758387,4814195,10697009,18925778,14441144,19257375,15237678,4444241,11795238,19208932,8823238,17462860,3145769,15441561,15272050,13199965,11521454,10034814,6992335,1944714,3106688,1127414,12138690,17359026,1792728,1188530,4814195,10613832,10759777,6680722,14318481,12331443,10056596,7754603,8260357,6934350,19880754,6650942,8339867,15014625,14347223,18864171,12542093
2020-03-26,4485680,15625573,1813352,18714789,1209244,11616161,5349830,14756749,4823524,10692695,18934713,14440081,19256079,15233934,4441295,11790920,19212422,8819344,17454962,3144903,15442547,15275657,13188364,11528683,10035376,6996265,1943902,3103611,1123606,12139764,17368186,1792624,1188244,4823524,10612564,10760776,6684759,14311067,12331248,10041939,7754125,8268537,6931830,19886485,6651286,8346907,15014878,14340366,18843997,12543853
2020-03-27,4486146,15613275,1811942,18711245,1208449,11615965,5357017,14752890,4819140,10699634,18929867,14443696,19255335,15240808,4442844,11792449,19218669,8819092,17456166,3142519,15442946,15273324,13190275,11523046,10035649,6997801,1948463,3103617,1124882,12139488,17360118,1792600,1187671,4819140,10607063,10757547,6680460,14316401,12329352,10047384,7753349,8264139,6929143,19884053,6655143,8341666,15026173,14342586,18852111,12542795
2020-03-30,4487194,15617576,1814165,18711943,1209435,11611048,5354390,14759309,4816020,10690187,18929169,14441854,19264253,15242793,4444726,11793286,19215287,8819684,17452345,3142751,15445702,15282877,13195003,11527696,10037396,6994406,1947854,3105768,1124820,12135882,17362422,1793371,1188663,4816020,10609214,10763698,6678119,14310112,12327435,10047862,7751931,8263041,6929510,19882615,6648398,8344663,15017425,14343101,18850829,12548457
2020-03-31,4484989,15612007,1812954,18707288,1209299,11612725,5350457,14759790,4817531,10699213,18927530,14441835,19259688,15240218,4443118,11792118,19217305,8823710,17452353,3145440,15442765,15283846,13198078,11524610,10038835,6996627,1945461,3106139,1126380,12143589,17361210,1794144,1189707,4817531,10612270,10758522,6678100,14308691,12326393,10047002,7754143,8262376,6932910,19881736,6653109,8340638,15012903,14346084,18844145,12550016
2020-04-01,4483276,15624494,1815299,18700748,1210962,11617274,5350270,14756819,4819919,10697391,18927871,14448007,19259428,15239278,4442581,11783939,19232076,8816752,17451190,3144713,15438649,15277032,13198487,11524455,10039132,6997658,1946002,3105572,1127147,12137105,17362344,1791158,1188772,4819919,10608997,10754830,6678641,14316913,12330209,10043071,7755045,8262876,6927890,19880179,6654214,8342768,15008128,14346394,18848525,12547077
2020-04-02,4485920,15623858,1813998,18712787,1208397,11618492,5350248,14759909,4819118,10693714,18930975,14439313,19254279,15240929,4443308,11791043,19224687,8822674,17450786,3140791,15440513,15270610,13198989,11527870,10034013,6997694,1947027,3105153,1124765,12143347,17367313,1792811,1190191,4819118,10606990,10759147,6675179,14313887,12334562,10051448,7756412,8266739,6928424,19881525,6649219,8342692,15013213,14346880,18848320,12545894
2020-04-03,4483966,15620738,1813513,18707918,1210625,11617402,5350264,14760786,4822273,10697777,18929691,14438760,19260687,15237299,4444702,11791787,19215747,8819760,17453354,3142027,15450755,15274295,13194611,11529343,10035196,6995807,1945355,3104888,1125249,12145090,17360324,1793452,1188153,4822273,10608469,10758186,6683921,14317405,12331627,10051726,7757507,8262109,6932440,19879196,6659209,8345523,15017835,14345802,18845739,12548510
